run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
2hop__51965_165532,2,checklist,refine_query,Need answer spouse actor plays Paul Breakfast Tiffany's 1961 American romantic comedy film directed Blake Edwards written George Axelrod loosely based Truman Capote's 1958,Who is the spouse of the actor who plays Paul in Breakfast at Tiffany's?,Sherry Boucher,"[""2hop__51965_165532::p15"", ""2hop__51965_165532::p19""]","[""2hop__51965_165532::p8"", ""2hop__77775_162341::p5"", ""2hop__77775_162341::p10"", ""2hop__51965_165532::p19"", ""2hop__81659_52835::p2"", ""2hop__85958_87295::p13"", ""2hop__219456_87295::p1"", ""2hop__776637_87295::p16"", ""2hop__284613_87295::p3"", ""2hop__761291_87295::p16""]","[""2hop__51965_165532::p19""]","[""2hop__51965_165532::p19""]",[],"[""2hop__51965_165532::p19""]",4,4,"[""2hop__51965_165532::p19""]","[""2hop__51965_165532::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__51965_165532,3,checklist,abstain,Need answer spouse actor plays Paul Breakfast Tiffany's 1961 American romantic comedy film directed Blake Edwards written George Axelrod loosely based Truman Capote's 1958,Who is the spouse of the actor who plays Paul in Breakfast at Tiffany's?,Sherry Boucher,"[""2hop__51965_165532::p15"", ""2hop__51965_165532::p19""]","[""2hop__51965_165532::p8"", ""2hop__77775_162341::p5"", ""2hop__77775_162341::p10"", ""2hop__51965_165532::p19"", ""2hop__81659_52835::p2"", ""2hop__85958_87295::p13"", ""2hop__219456_87295::p1"", ""2hop__776637_87295::p16"", ""2hop__284613_87295::p3"", ""2hop__761291_87295::p16""]","[""2hop__51965_165532::p19""]","[""2hop__51965_165532::p19""]",[],"[""2hop__51965_165532::p19""]",4,4,"[""2hop__51965_165532::p19""]","[""2hop__51965_165532::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__53175_548781,2,checklist,refine_query,Need answer birth place US president whose election republican ascendancy 1920's began United States presidential 1800 fourth,What is the birth place of the US president with whose election the republican ascendancy of the 1920's began?,Plymouth Notch,"[""2hop__53175_548781::p3"", ""2hop__53175_548781::p8""]","[""2hop__53175_548781::p16"", ""2hop__53175_548781::p8"", ""2hop__27650_27628::p13"", ""2hop__58939_213732::p18"", ""2hop__58939_189318::p7"", ""2hop__32441_178460::p3"", ""2hop__32441_522949::p4"", ""2hop__68590_27628::p16"", ""2hop__27650_27628::p5"", ""2hop__27650_27628::p3""]","[""2hop__53175_548781::p8""]","[""2hop__53175_548781::p8""]",[],"[""2hop__53175_548781::p8""]",2,5,"[""2hop__53175_548781::p8""]","[""2hop__53175_548781::p3"", ""2hop__53175_548781::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__53175_548781,3,checklist,abstain,Need answer birth place US president whose election republican ascendancy 1920's began United States presidential 1800 fourth,What is the birth place of the US president with whose election the republican ascendancy of the 1920's began?,Plymouth Notch,"[""2hop__53175_548781::p3"", ""2hop__53175_548781::p8""]","[""2hop__53175_548781::p16"", ""2hop__53175_548781::p8"", ""2hop__27650_27628::p13"", ""2hop__58939_213732::p18"", ""2hop__58939_189318::p7"", ""2hop__32441_178460::p3"", ""2hop__32441_522949::p4"", ""2hop__68590_27628::p16"", ""2hop__27650_27628::p5"", ""2hop__27650_27628::p3""]","[""2hop__53175_548781::p8""]","[""2hop__53175_548781::p8""]",[],"[""2hop__53175_548781::p8""]",2,5,"[""2hop__53175_548781::p8""]","[""2hop__53175_548781::p3"", ""2hop__53175_548781::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__61143_165532,2,checklist,refine_query,Need answer spouse actor played hannibal smith team Colonel John George Peppard fictional character one four protagonists 1980s action adventure television series,Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,"[""2hop__61143_165532::p11"", ""2hop__61143_165532::p5""]","[""2hop__61143_165532::p11"", ""2hop__95878_88628::p16"", ""2hop__93230_319887::p17"", ""2hop__61143_165532::p13"", ""2hop__93230_319887::p16"", ""2hop__93230_319887::p18"", ""2hop__84971_67668::p13"", ""2hop__84971_67668::p19"", ""2hop__61143_165532::p8"", ""2hop__71715_50429::p9""]","[""2hop__61143_165532::p11""]","[""2hop__61143_165532::p11""]",[],"[""2hop__61143_165532::p11""]",1,3,"[""2hop__61143_165532::p11""]","[""2hop__61143_165532::p11""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__61143_165532,3,checklist,abstain,Need answer spouse actor played hannibal smith team Colonel John George Peppard fictional character one four protagonists 1980s action adventure television series,Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,"[""2hop__61143_165532::p11"", ""2hop__61143_165532::p5""]","[""2hop__61143_165532::p11"", ""2hop__95878_88628::p16"", ""2hop__93230_319887::p17"", ""2hop__61143_165532::p13"", ""2hop__93230_319887::p16"", ""2hop__93230_319887::p18"", ""2hop__84971_67668::p13"", ""2hop__84971_67668::p19"", ""2hop__61143_165532::p8"", ""2hop__71715_50429::p9""]","[""2hop__61143_165532::p11""]","[""2hop__61143_165532::p11""]",[],"[""2hop__61143_165532::p11""]",1,3,"[""2hop__61143_165532::p11""]","[""2hop__61143_165532::p11""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__61924_712629,2,checklist,refine_query,Need answer spouse current queen England This list kings queens Kingdom begins Alfred Great King Wessex one petty kingdoms rule portion modern,Who is the spouse of the current queen of England?,Philip Mountbatten,"[""2hop__61924_712629::p10"", ""2hop__61924_712629::p7""]","[""2hop__42578_55840::p8"", ""2hop__88906_55840::p15"", ""2hop__49887_573255::p2"", ""2hop__64323_55840::p15"", ""2hop__61924_712629::p8"", ""2hop__15368_17873::p16"", ""2hop__107548_124896::p14"", ""2hop__135029_712629::p9"", ""2hop__10122_18974::p15"", ""2hop__42578_55840::p1""]",[],[],[],[],35,18,"[""2hop__61924_712629::p10""]","[""2hop__61924_712629::p10""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
2hop__61924_712629,3,checklist,abstain,Need answer spouse current queen England This list kings queens Kingdom begins Alfred Great King Wessex one petty kingdoms rule portion modern,Who is the spouse of the current queen of England?,Philip Mountbatten,"[""2hop__61924_712629::p10"", ""2hop__61924_712629::p7""]","[""2hop__42578_55840::p8"", ""2hop__88906_55840::p15"", ""2hop__49887_573255::p2"", ""2hop__64323_55840::p15"", ""2hop__61924_712629::p8"", ""2hop__15368_17873::p16"", ""2hop__107548_124896::p14"", ""2hop__135029_712629::p9"", ""2hop__10122_18974::p15"", ""2hop__42578_55840::p1""]",[],[],[],[],35,18,"[""2hop__61924_712629::p10""]","[""2hop__61924_712629::p10""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
2hop__71900_712629,2,checklist,abstain,Need answer spouse longest reigning British monarch Queen surpassed her great grandmother Victoria become lived December 2007 9 September 2015,Who is the spouse of the longest reigning British monarch?,Philip Mountbatten,"[""2hop__71900_712629::p19"", ""2hop__71900_712629::p6""]","[""2hop__15368_17873::p16"", ""2hop__71900_712629::p6"", ""2hop__15368_17873::p3"", ""2hop__71900_712629::p13"", ""2hop__15368_17873::p13"", ""2hop__71900_712629::p8"", ""2hop__20685_712629::p14"", ""2hop__15368_17873::p19"", ""2hop__20685_712629::p19"", ""2hop__71900_712629::p12""]","[""2hop__71900_712629::p6""]","[""2hop__71900_712629::p6""]",[],"[""2hop__71900_712629::p6""]",2,2,"[""2hop__71900_712629::p6""]","[""2hop__71900_712629::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__73760_712629,2,checklist,refine_query,Need answer spouse individual lives houses Windsor Castle survived tumultuous period English Civil War used military headquarters Parliamentary forces prison Charles I,Who is the spouse of the individual who lives in the houses in Windsor Castle?,Philip Mountbatten,"[""2hop__73760_712629::p11"", ""2hop__73760_712629::p7""]","[""2hop__73760_712629::p11"", ""2hop__73760_712629::p14"", ""2hop__73760_712629::p4"", ""2hop__73760_712629::p8"", ""2hop__35566_17873::p13"", ""2hop__17854_17873::p5"", ""2hop__15368_17873::p7"", ""2hop__73760_712629::p13"", ""2hop__73760_712629::p15"", ""2hop__73760_712629::p19""]","[""2hop__73760_712629::p11""]","[""2hop__73760_712629::p11""]",[],"[""2hop__73760_712629::p11""]",1,1,"[""2hop__73760_712629::p11""]","[""2hop__73760_712629::p11""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__73760_712629,3,checklist,abstain,Need answer spouse individual lives houses Windsor Castle survived tumultuous period English Civil War used military headquarters Parliamentary forces prison Charles I,Who is the spouse of the individual who lives in the houses in Windsor Castle?,Philip Mountbatten,"[""2hop__73760_712629::p11"", ""2hop__73760_712629::p7""]","[""2hop__73760_712629::p11"", ""2hop__73760_712629::p14"", ""2hop__73760_712629::p4"", ""2hop__73760_712629::p8"", ""2hop__35566_17873::p13"", ""2hop__17854_17873::p5"", ""2hop__15368_17873::p7"", ""2hop__73760_712629::p13"", ""2hop__73760_712629::p15"", ""2hop__73760_712629::p19""]","[""2hop__73760_712629::p11""]","[""2hop__73760_712629::p11""]",[],"[""2hop__73760_712629::p11""]",1,1,"[""2hop__73760_712629::p11""]","[""2hop__73760_712629::p11""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__752214_639679,2,checklist,refine_query,Need answer spouse author Queen Elephants book written conservationist travel writer Mark Shand corresponding BBC documentary based life first female mahout recent times Parbati,Who is the spouse of the author of Queen of the Elephants?,Clio Goldsmith,"[""2hop__752214_639679::p13"", ""2hop__752214_639679::p6""]","[""2hop__752214_639679::p6"", ""2hop__23459_35124::p11"", ""2hop__71165_807969::p14"", ""2hop__73921_807969::p14"", ""2hop__31124_31122::p17"", ""2hop__31124_31093::p4"", ""2hop__23459_35124::p5"", ""2hop__160223_58067::p5"", ""2hop__89991_58067::p9"", ""2hop__323534_810083::p18""]","[""2hop__752214_639679::p6""]","[""2hop__752214_639679::p6""]",[],"[""2hop__752214_639679::p6""]",1,1,"[""2hop__752214_639679::p6""]","[""2hop__752214_639679::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__752214_639679,3,checklist,abstain,Need answer spouse author Queen Elephants book written conservationist travel writer Mark Shand corresponding BBC documentary based life first female mahout recent times Parbati,Who is the spouse of the author of Queen of the Elephants?,Clio Goldsmith,"[""2hop__752214_639679::p13"", ""2hop__752214_639679::p6""]","[""2hop__752214_639679::p6"", ""2hop__23459_35124::p11"", ""2hop__71165_807969::p14"", ""2hop__73921_807969::p14"", ""2hop__31124_31122::p17"", ""2hop__31124_31093::p4"", ""2hop__23459_35124::p5"", ""2hop__160223_58067::p5"", ""2hop__89991_58067::p9"", ""2hop__323534_810083::p18""]","[""2hop__752214_639679::p6""]","[""2hop__752214_639679::p6""]",[],"[""2hop__752214_639679::p6""]",1,1,"[""2hop__752214_639679::p6""]","[""2hop__752214_639679::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__754021_20057,2,checklist,answer,Need answer started organization founded Defective Design anti DRM initiative Free Software Foundation,Who started the organization that founded Defective by Design?,Richard Stallman,"[""2hop__754021_20057::p7"", ""2hop__754021_20057::p8""]","[""2hop__506099_20057::p11"", ""2hop__754021_20057::p8"", ""2hop__458672_20057::p15"", ""2hop__25797_990::p14"", ""2hop__427249_20057::p10"", ""2hop__458672_20057::p19"", ""2hop__458672_20057::p3"", ""2hop__458672_20057::p16"", ""2hop__458672_20057::p0"", ""2hop__458672_20057::p6""]","[""2hop__754021_20057::p8""]","[""2hop__754021_20057::p8""]",[],"[""2hop__754021_20057::p8""]",2,2,"[""2hop__754021_20057::p7"", ""2hop__754021_20057::p8""]","[""2hop__754021_20057::p7"", ""2hop__754021_20057::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
2hop__77518_548781,2,checklist,refine_query,Need answer president born fourth July Coincidentally both John Adams Thomas Jefferson only signers Declaration Independence later serve Presidents United States died same day,Where was the president born on the fourth of July born?,Plymouth Notch,"[""2hop__77518_548781::p10"", ""2hop__77518_548781::p17""]","[""2hop__77518_548781::p17"", ""2hop__107238_64918::p14"", ""2hop__107238_64918::p5"", ""2hop__53175_548781::p16"", ""2hop__27650_27628::p13"", ""2hop__77518_548781::p15"", ""2hop__77518_548781::p11"", ""2hop__38229_84500::p6"", ""2hop__107238_64918::p17"", ""2hop__107238_64918::p6""]","[""2hop__77518_548781::p17""]","[""2hop__77518_548781::p17""]",[],"[""2hop__77518_548781::p17""]",1,1,"[""2hop__77518_548781::p10"", ""2hop__77518_548781::p17""]","[""2hop__77518_548781::p10"", ""2hop__77518_548781::p17""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__77518_548781,3,checklist,abstain,Need answer president born fourth July Coincidentally both John Adams Thomas Jefferson only signers Declaration Independence later serve Presidents United States died same day,Where was the president born on the fourth of July born?,Plymouth Notch,"[""2hop__77518_548781::p10"", ""2hop__77518_548781::p17""]","[""2hop__77518_548781::p17"", ""2hop__107238_64918::p14"", ""2hop__107238_64918::p5"", ""2hop__53175_548781::p16"", ""2hop__27650_27628::p13"", ""2hop__77518_548781::p15"", ""2hop__77518_548781::p11"", ""2hop__38229_84500::p6"", ""2hop__107238_64918::p17"", ""2hop__107238_64918::p6""]","[""2hop__77518_548781::p17""]","[""2hop__77518_548781::p17""]",[],"[""2hop__77518_548781::p17""]",1,1,"[""2hop__77518_548781::p10"", ""2hop__77518_548781::p17""]","[""2hop__77518_548781::p10"", ""2hop__77518_548781::p17""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__780652_93362,2,checklist,refine_query,Need answer film features Anil Devgan's sibling Devgan son Veeru brother actor Ajay law actress Kajol,What film features Anil Devgan's sibling?,Yeh Raaste Hain Pyaar Ke,"[""2hop__780652_93362::p8"", ""2hop__780652_93362::p9""]","[""2hop__706637_93362::p5"", ""2hop__780652_93362::p9"", ""2hop__706637_93362::p4"", ""2hop__771727_93362::p17"", ""2hop__780652_93362::p10"", ""2hop__706637_93362::p19"", ""2hop__780652_93362::p2"", ""2hop__780652_93362::p7"", ""2hop__124933_653666::p10"", ""2hop__780652_93362::p5""]","[""2hop__780652_93362::p9""]","[""2hop__780652_93362::p9""]",[],"[""2hop__780652_93362::p9""]",2,2,"[""2hop__780652_93362::p9""]","[""2hop__780652_93362::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__780652_93362,3,checklist,abstain,Need answer film features Anil Devgan's sibling Devgan son Veeru brother actor Ajay law actress Kajol,What film features Anil Devgan's sibling?,Yeh Raaste Hain Pyaar Ke,"[""2hop__780652_93362::p8"", ""2hop__780652_93362::p9""]","[""2hop__706637_93362::p5"", ""2hop__780652_93362::p9"", ""2hop__706637_93362::p4"", ""2hop__771727_93362::p17"", ""2hop__780652_93362::p10"", ""2hop__706637_93362::p19"", ""2hop__780652_93362::p2"", ""2hop__780652_93362::p7"", ""2hop__124933_653666::p10"", ""2hop__780652_93362::p5""]","[""2hop__780652_93362::p9""]","[""2hop__780652_93362::p9""]",[],"[""2hop__780652_93362::p9""]",2,2,"[""2hop__780652_93362::p9""]","[""2hop__780652_93362::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__89403_122023,2,checklist,refine_query,Need answer university educated scientist developed explanation photoelectric effect 1887 Heinrich Hertz discovered electrodes illuminated ultraviolet light create electric sparks more easily,Which university educated the scientist who developed an explanation for the photoelectric effect?,Luitpold Gymnasium,"[""2hop__89403_122023::p1"", ""2hop__89403_122023::p5""]","[""2hop__89403_122023::p5"", ""2hop__89403_602275::p10"", ""2hop__89403_122023::p10"", ""2hop__89403_602275::p13"", ""2hop__158010_58067::p8"", ""2hop__557743_92763::p0"", ""2hop__89403_602275::p5"", ""2hop__89403_122023::p13"", ""2hop__89403_602275::p19"", ""2hop__813461_31270::p11""]","[""2hop__89403_122023::p5""]","[""2hop__89403_122023::p5""]",[],"[""2hop__89403_122023::p5""]",1,1,"[""2hop__89403_122023::p5""]","[""2hop__89403_122023::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__89403_122023,3,checklist,abstain,Need answer university educated scientist developed explanation photoelectric effect 1887 Heinrich Hertz discovered electrodes illuminated ultraviolet light create electric sparks more easily,Which university educated the scientist who developed an explanation for the photoelectric effect?,Luitpold Gymnasium,"[""2hop__89403_122023::p1"", ""2hop__89403_122023::p5""]","[""2hop__89403_122023::p5"", ""2hop__89403_602275::p10"", ""2hop__89403_122023::p10"", ""2hop__89403_602275::p13"", ""2hop__158010_58067::p8"", ""2hop__557743_92763::p0"", ""2hop__89403_602275::p5"", ""2hop__89403_122023::p13"", ""2hop__89403_602275::p19"", ""2hop__813461_31270::p11""]","[""2hop__89403_122023::p5""]","[""2hop__89403_122023::p5""]",[],"[""2hop__89403_122023::p5""]",1,1,"[""2hop__89403_122023::p5""]","[""2hop__89403_122023::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
