run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
3hop1__390673_228453_10972,2,memory,answer,What is the headquarters city of Kentucky Tavern's manufacturer?,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,1970s,"[""3hop1__390673_228453_10972::p0"", ""3hop1__390673_228453_10972::p19"", ""3hop1__390673_228453_10972::p2""]","[""3hop1__390673_228453_10972::p0"", ""3hop1__786067_228453_86925::p15"", ""3hop1__786067_228453_10972::p17"", ""3hop1__831499_228453_10972::p5"", ""3hop1__786067_228453_10972::p18""]","[""3hop1__390673_228453_10972::p0""]","[""3hop1__390673_228453_10972::p0""]",[],"[""3hop1__390673_228453_10972::p0""]",1,1,"[""3hop1__390673_228453_10972::p0""]","[""3hop1__390673_228453_10972::p0"", ""3hop1__390673_228453_10972::p2""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop1__462960_160545_34751,3,memory,abstain,What country was Pao Sarasin born in?,What year did the country where Pao Sarasin was born form an alliance with Japan?,1941,"[""3hop1__462960_160545_34751::p0"", ""3hop1__462960_160545_34751::p16"", ""3hop1__462960_160545_34751::p4""]","[""3hop1__462960_160545_34751::p4"", ""4hop1__364476_439408_131976_90181::p3"", ""3hop1__103881_443779_52195::p17"", ""3hop1__462960_160545_34751::p0"", ""3hop1__662413_42197_18397::p12""]","[""3hop1__462960_160545_34751::p0"", ""3hop1__462960_160545_34751::p4""]","[""3hop1__462960_160545_34751::p0"", ""3hop1__462960_160545_34751::p4""]",[],"[""3hop1__462960_160545_34751::p0"", ""3hop1__462960_160545_34751::p4""]",1,1,"[""3hop1__462960_160545_34751::p4""]","[""3hop1__462960_160545_34751::p0"", ""3hop1__462960_160545_34751::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__465684_160545_34754,3,memory,abstain,"What specific actions did Thailand take during World War II that were influenced by Japan, according to the United States?",What does the US believe caused the country where Bodindecha was born to help Japan?,blackmail,"[""3hop1__465684_160545_34754::p0"", ""3hop1__465684_160545_34754::p1"", ""3hop1__465684_160545_34754::p3""]","[""3hop1__465684_160545_34754::p0"", ""3hop1__462960_160545_34751::p0"", ""3hop1__465684_160545_34754::p12"", ""4hop3__257340_88460_30152_20999::p18"", ""3hop1__465684_160545_34754::p1""]","[""3hop1__465684_160545_34754::p0"", ""3hop1__465684_160545_34754::p1""]","[""3hop1__465684_160545_34754::p0"", ""3hop1__465684_160545_34754::p1""]",[],"[""3hop1__465684_160545_34754::p0"", ""3hop1__465684_160545_34754::p1""]",1,2,"[""3hop1__465684_160545_34754::p0""]","[""3hop1__465684_160545_34754::p0"", ""3hop1__465684_160545_34754::p1""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__465684_160545_62931,2,memory,answer,Where was Bodindecha born?,Where in the country where Bodindecha was born was The Beach filmed?,island Koh Phi Phi,"[""3hop1__465684_160545_62931::p13"", ""3hop1__465684_160545_62931::p14"", ""3hop1__465684_160545_62931::p6""]","[""3hop1__465684_160545_62931::p6"", ""3hop1__465684_160545_34754::p1"", ""3hop2__326964_7707_7713::p11"", ""3hop2__326964_7707_7713::p17"", ""4hop2__5206_39078_8987_8974::p14""]","[""3hop1__465684_160545_62931::p6""]","[""3hop1__465684_160545_62931::p6""]",[],"[""3hop1__465684_160545_62931::p6""]",1,2,"[""3hop1__465684_160545_62931::p6""]","[""3hop1__465684_160545_62931::p14"", ""3hop1__465684_160545_62931::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop1__558449_503371_21711,2,memory,abstain,Where is the Palau de la Generalitat located?,When was the Palau de la Generalitat built in the city in which died the man called Martin of the region of Spain where Malanquilla is located?,built in the 15th century,"[""3hop1__558449_503371_21711::p14"", ""3hop1__558449_503371_21711::p5"", ""3hop1__558449_503371_21711::p7""]","[""3hop1__783711_503371_21711::p5"", ""3hop1__698501_503371_21711::p16"", ""3hop1__558449_503371_21711::p0"", ""3hop1__558449_503371_21711::p5"", ""3hop1__783711_503371_21711::p2""]","[""3hop1__558449_503371_21711::p5""]","[""3hop1__558449_503371_21711::p5""]",[],"[""3hop1__558449_503371_21711::p5""]",,1,[],"[""3hop1__558449_503371_21711::p14"", ""3hop1__558449_503371_21711::p5"", ""3hop1__558449_503371_21711::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""dense_recall_miss_top50"", ""decomposed_queries_miss_support""]"
3hop1__593597_40769_64047,3,memory,answer,When did Lexus change the body style of the RX 350?,When did the luxury division of the manufacturer of Scion Fuse change the body style of the RX 350?,Sales began worldwide in April 2012,"[""3hop1__593597_40769_64047::p15"", ""3hop1__593597_40769_64047::p3"", ""3hop1__593597_40769_64047::p7""]","[""3hop1__593597_40769_64047::p15"", ""3hop2__132957_379231_40768::p11"", ""3hop2__132957_133264_40768::p10"", ""3hop2__132957_593597_40768::p5"", ""3hop1__593597_40769_64047::p3""]","[""3hop1__593597_40769_64047::p15"", ""3hop1__593597_40769_64047::p3""]","[""3hop1__593597_40769_64047::p15"", ""3hop1__593597_40769_64047::p3""]",[],"[""3hop1__593597_40769_64047::p15"", ""3hop1__593597_40769_64047::p3""]",1,3,"[""3hop1__593597_40769_64047::p15"", ""3hop1__593597_40769_64047::p7""]","[""3hop1__593597_40769_64047::p15"", ""3hop1__593597_40769_64047::p3"", ""3hop1__593597_40769_64047::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop1__603558_87694_124169,2,memory,answer,"When was the end of the governorship where the head of Catholicism is, along with the basilica named after the saint who San Pietro in Ciel d'Oro is named for?","When was the end of the governorship where the head of Catholicism is, along with the basilica named after the saint who San Pietro in Ciel d'Oro is named for?",1952,"[""3hop1__603558_87694_124169::p12"", ""3hop1__603558_87694_124169::p17"", ""3hop1__603558_87694_124169::p19""]","[""3hop1__64957_87694_124169::p14"", ""3hop1__603558_87694_124169::p6"", ""3hop1__135659_87694_64412::p11"", ""3hop1__603558_87694_124169::p19"", ""3hop1__135659_87694_64412::p18""]","[""3hop1__603558_87694_124169::p19""]","[""3hop1__603558_87694_124169::p17"", ""3hop1__603558_87694_124169::p19""]",[],"[""3hop1__603558_87694_124169::p17"", ""3hop1__603558_87694_124169::p19""]",1,1,"[""3hop1__603558_87694_124169::p12"", ""3hop1__603558_87694_124169::p17"", ""3hop1__603558_87694_124169::p19""]","[""3hop1__603558_87694_124169::p12"", ""3hop1__603558_87694_124169::p17"", ""3hop1__603558_87694_124169::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop1__604991_339990_54675,2,memory,abstain,"Is Portland located in the same state as Columbia County, Pennsylvania?",What mountain can you see from Portland in the state where Frozen Run's county is located?,Tualatin Mountains,"[""3hop1__604991_339990_54675::p17"", ""3hop1__604991_339990_54675::p19"", ""3hop1__604991_339990_54675::p7""]","[""4hop1__842143_153080_159767_81096::p10"", ""4hop1__813171_153080_159767_81096::p3"", ""3hop1__159803_89752_75165::p1"", ""3hop1__604991_339990_54675::p19"", ""3hop1__604991_339990_54675::p17""]","[""3hop1__604991_339990_54675::p17"", ""3hop1__604991_339990_54675::p19""]","[""3hop1__604991_339990_54675::p17"", ""3hop1__604991_339990_54675::p19""]",[],"[""3hop1__604991_339990_54675::p17"", ""3hop1__604991_339990_54675::p19""]",4,1,"[""3hop1__604991_339990_54675::p17"", ""3hop1__604991_339990_54675::p19"", ""3hop1__604991_339990_54675::p7""]","[""3hop1__604991_339990_54675::p17"", ""3hop1__604991_339990_54675::p19"", ""3hop1__604991_339990_54675::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__617062_127905_46894,2,memory,abstain,What is the lowest batting average in the Seattle Mariners' league during the 1989 season?,Who has the lowest batting average in the league that Jim Wilson's team plays for?,Bill Bergen,"[""3hop1__617062_127905_46894::p0"", ""3hop1__617062_127905_46894::p18"", ""3hop1__617062_127905_46894::p19""]","[""3hop1__617062_127905_80487::p5"", ""3hop1__617062_127905_54974::p14"", ""3hop1__617062_127905_46894::p19"", ""4hop1__88342_75218_128008_46894::p9"", ""3hop1__617062_127905_46894::p0""]","[""3hop1__617062_127905_46894::p0"", ""3hop1__617062_127905_46894::p19""]","[""3hop1__617062_127905_46894::p0"", ""3hop1__617062_127905_46894::p19""]",[],"[""3hop1__617062_127905_46894::p0"", ""3hop1__617062_127905_46894::p19""]",3,3,"[""3hop1__617062_127905_46894::p0"", ""3hop1__617062_127905_46894::p18"", ""3hop1__617062_127905_46894::p19""]","[""3hop1__617062_127905_46894::p0"", ""3hop1__617062_127905_46894::p18"", ""3hop1__617062_127905_46894::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__617062_127905_80487,2,memory,abstain,What league does Jim Wilson play for?,When is the All-Star game being played in the league that Jim Wilson plays for?,"July 11, 2017","[""3hop1__617062_127905_80487::p13"", ""3hop1__617062_127905_80487::p16"", ""3hop1__617062_127905_80487::p5""]","[""3hop1__617062_127905_80487::p5"", ""3hop1__617062_127905_54974::p14"", ""3hop1__617062_127905_80487::p12"", ""3hop1__617062_127905_80487::p7"", ""3hop1__617062_127905_80487::p10""]","[""3hop1__617062_127905_80487::p5""]","[""3hop1__617062_127905_80487::p5""]",[],"[""3hop1__617062_127905_80487::p5""]",1,5,"[""3hop1__617062_127905_80487::p16"", ""3hop1__617062_127905_80487::p5""]","[""3hop1__617062_127905_80487::p13"", ""3hop1__617062_127905_80487::p16"", ""3hop1__617062_127905_80487::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__64957_87694_124169,3,memory,answer,Which saint is depicted holding a knife in the Last Supper at St. Peter's Basilica?,"When was the position of Governor ended in the city that houses the head of Catholicism, and the basilica of the saint holding a knife in the Last Supper?",1952,"[""3hop1__64957_87694_124169::p1"", ""3hop1__64957_87694_124169::p17"", ""3hop1__64957_87694_124169::p2""]","[""3hop1__64957_87694_124169::p2"", ""3hop1__64957_87694_124169::p13"", ""3hop1__603558_87694_124169::p3"", ""3hop1__603558_87694_124169::p7"", ""3hop1__64957_87694_124169::p1""]","[""3hop1__64957_87694_124169::p1"", ""3hop1__64957_87694_124169::p2""]","[""3hop1__64957_87694_124169::p1"", ""3hop1__64957_87694_124169::p2""]",[],"[""3hop1__64957_87694_124169::p1"", ""3hop1__64957_87694_124169::p2""]",1,1,"[""3hop1__64957_87694_124169::p17"", ""3hop1__64957_87694_124169::p2""]","[""3hop1__64957_87694_124169::p1"", ""3hop1__64957_87694_124169::p17"", ""3hop1__64957_87694_124169::p2""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop1__652852_2053_52946,3,memory,abstain,"Who is the distributor of The Cube, and is it one of the major broadcasters based in New York?","When is Celebrity Big Brother coming to the network that, along with ABC and the distributor of The Cube, is one of the the major broadcasters based in New York?","February 7, 2018","[""3hop1__652852_2053_52946::p10"", ""3hop1__652852_2053_52946::p12"", ""3hop1__652852_2053_52946::p16""]","[""3hop1__652852_2053_52946::p10"", ""3hop1__140786_2053_52946::p8"", ""3hop1__140786_2053_5289::p17"", ""3hop1__652852_2053_52946::p16"", ""3hop1__652852_2053_52946::p11""]","[""3hop1__652852_2053_52946::p10"", ""3hop1__652852_2053_52946::p16""]","[""3hop1__652852_2053_52946::p10"", ""3hop1__652852_2053_52946::p12"", ""3hop1__652852_2053_52946::p16""]",[],"[""3hop1__652852_2053_52946::p10"", ""3hop1__652852_2053_52946::p12"", ""3hop1__652852_2053_52946::p16""]",1,1,"[""3hop1__652852_2053_52946::p10"", ""3hop1__652852_2053_52946::p12""]","[""3hop1__652852_2053_52946::p10"", ""3hop1__652852_2053_52946::p12"", ""3hop1__652852_2053_52946::p16""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__662413_42197_18397,3,memory,abstain,"Who is the arguer that stated Kirill Eskov's country of citizenship had become an imperialist power, and what was their declaration regarding intervention in the Korean conflict?",Where did the arguer that Kirill Eskov's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,the Politburo,"[""3hop1__662413_42197_18397::p14"", ""3hop1__662413_42197_18397::p15"", ""3hop1__662413_42197_18397::p3""]","[""3hop1__662413_42197_18397::p12"", ""3hop1__662413_42197_18397::p0"", ""3hop1__662413_42197_18397::p14"", ""2hop__269766_43945::p1"", ""3hop1__662413_42197_18397::p10""]","[""3hop1__662413_42197_18397::p14""]","[""3hop1__662413_42197_18397::p14"", ""3hop1__662413_42197_18397::p3""]",[],"[""3hop1__662413_42197_18397::p14"", ""3hop1__662413_42197_18397::p3""]",3,2,"[""3hop1__662413_42197_18397::p14"", ""3hop1__662413_42197_18397::p15"", ""3hop1__662413_42197_18397::p3""]","[""3hop1__662413_42197_18397::p14"", ""3hop1__662413_42197_18397::p15"", ""3hop1__662413_42197_18397::p3""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__68802_89752_49923,2,memory,abstain,How many counties are there in Pennsylvania?,How many counties are there in the largest state in the region where the film The Family Stone was set?,sixteen,"[""3hop1__68802_89752_49923::p15"", ""3hop1__68802_89752_49923::p5"", ""3hop1__68802_89752_49923::p7""]","[""4hop1__842143_153080_159767_81096::p10"", ""4hop1__813171_153080_159767_81096::p3"", ""3hop1__159803_89752_75165::p1"", ""2hop__40270_11402::p13"", ""3hop1__68802_89752_49923::p7""]","[""3hop1__68802_89752_49923::p7""]","[""3hop1__68802_89752_49923::p7""]",[],"[""3hop1__68802_89752_49923::p7""]",5,19,"[""3hop1__68802_89752_49923::p15""]","[""3hop1__68802_89752_49923::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__695430_831637_91775,3,memory,abstain,What branch of the military operates the USS Chillicothe?,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,"Sea, Air, and Land","[""3hop1__695430_831637_91775::p10"", ""3hop1__695430_831637_91775::p17"", ""3hop1__695430_831637_91775::p18""]","[""3hop1__695430_831637_91775::p18"", ""3hop1__765847_831637_91775::p18"", ""3hop1__695430_831637_91775::p17"", ""3hop1__831162_831637_91775::p11"", ""4hop1__94201_642284_131926_87157::p14""]","[""3hop1__695430_831637_91775::p17"", ""3hop1__695430_831637_91775::p18""]","[""3hop1__695430_831637_91775::p17"", ""3hop1__695430_831637_91775::p18""]",[],"[""3hop1__695430_831637_91775::p17"", ""3hop1__695430_831637_91775::p18""]",1,3,"[""3hop1__695430_831637_91775::p10"", ""3hop1__695430_831637_91775::p17"", ""3hop1__695430_831637_91775::p18""]","[""3hop1__695430_831637_91775::p10"", ""3hop1__695430_831637_91775::p17"", ""3hop1__695430_831637_91775::p18""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop1__698501_503371_21711,3,memory,abstain,Where did Martin of Aragon die?,When was the Palau de la Generalitat constructed in the city where Martin from the region where Sisamón is located died?,built in the 15th century,"[""3hop1__698501_503371_21711::p11"", ""3hop1__698501_503371_21711::p12"", ""3hop1__698501_503371_21711::p3""]","[""3hop1__783711_503371_21711::p2"", ""3hop1__698501_503371_21711::p11"", ""3hop1__558449_503371_21711::p14"", ""3hop1__698501_503371_21711::p12"", ""3hop1__698501_503371_21711::p16""]","[""3hop1__698501_503371_21711::p11"", ""3hop1__698501_503371_21711::p12""]","[""3hop1__698501_503371_21711::p11"", ""3hop1__698501_503371_21711::p12""]",[],"[""3hop1__698501_503371_21711::p11"", ""3hop1__698501_503371_21711::p12""]",2,1,"[""3hop1__698501_503371_21711::p11""]","[""3hop1__698501_503371_21711::p11"", ""3hop1__698501_503371_21711::p12""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""query_drops_question_constraints""]"
3hop1__742464_15840_36002,2,memory,abstain,"What platform was Robodemons originally released on, and how did it compare to the Sega Genesis in terms of hardware capabilities?",What were the Genesis's advantages over the platform in which Robodemons is played?,built on 16-bit architectures and offered improved graphics and sound,"[""3hop1__742464_15840_36002::p14"", ""3hop1__742464_15840_36002::p8"", ""3hop1__742464_15840_36002::p9""]","[""3hop1__742464_15840_36002::p9"", ""3hop1__742464_15840_36002::p11"", ""3hop1__346812_15840_36002::p3"", ""2hop__857493_17335::p0"", ""3hop1__742464_15840_36002::p8""]","[""3hop1__742464_15840_36002::p8"", ""3hop1__742464_15840_36002::p9""]","[""3hop1__742464_15840_36002::p8"", ""3hop1__742464_15840_36002::p9""]",[],"[""3hop1__742464_15840_36002::p8"", ""3hop1__742464_15840_36002::p9""]",1,1,"[""3hop1__742464_15840_36002::p14"", ""3hop1__742464_15840_36002::p8"", ""3hop1__742464_15840_36002::p9""]","[""3hop1__742464_15840_36002::p14"", ""3hop1__742464_15840_36002::p8"", ""3hop1__742464_15840_36002::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__764280_834494_34053,2,memory,answer,"Is Tucson, Arizona the administrative territorial entity that contains Drexel Heights?",What was the wettest year of the administrative territorial entity that contains the administrative territorial entity where Drexel Heights is located?,1905,"[""3hop1__764280_834494_34053::p19"", ""3hop1__764280_834494_34053::p4"", ""3hop1__764280_834494_34053::p9""]","[""3hop1__764280_834494_34053::p9"", ""4hop1__726391_153080_33952_34109::p14"", ""4hop1__342858_131850_33952_33939::p11"", ""4hop1__726152_153080_33897_81096::p10"", ""3hop1__764280_834494_34053::p4""]","[""3hop1__764280_834494_34053::p4"", ""3hop1__764280_834494_34053::p9""]","[""3hop1__764280_834494_34053::p4"", ""3hop1__764280_834494_34053::p9""]",[],"[""3hop1__764280_834494_34053::p4"", ""3hop1__764280_834494_34053::p9""]",1,1,"[""3hop1__764280_834494_34053::p19"", ""3hop1__764280_834494_34053::p4"", ""3hop1__764280_834494_34053::p9""]","[""3hop1__764280_834494_34053::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop1__783711_503371_21711,2,memory,abstain,When was the Palau de la Generalitat in Barcelona constructed?,When was the Palau de la Generalitat in the city where Martin of the region where Urries is located constructed?,built in the 15th century,"[""3hop1__783711_503371_21711::p13"", ""3hop1__783711_503371_21711::p15"", ""3hop1__783711_503371_21711::p2""]","[""3hop1__698501_503371_21711::p16"", ""3hop1__558449_503371_21711::p0"", ""3hop1__783711_503371_21711::p5"", ""3hop1__783711_503371_21711::p2"", ""3hop1__698501_503371_21711::p11""]","[""3hop1__783711_503371_21711::p2""]","[""3hop1__783711_503371_21711::p2""]",[],"[""3hop1__783711_503371_21711::p2""]",7,5,"[""3hop1__783711_503371_21711::p15"", ""3hop1__783711_503371_21711::p2""]","[""3hop1__783711_503371_21711::p13"", ""3hop1__783711_503371_21711::p15"", ""3hop1__783711_503371_21711::p2""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop1__786067_228453_10972,2,memory,refine_query,"When was the first Black mayor elected in Frankfort, Kentucky?",When did the city that headquarters the manufacturer of McAfee's benchmark elect its first black Mayor?,1970s,"[""3hop1__786067_228453_10972::p12"", ""3hop1__786067_228453_10972::p17"", ""3hop1__786067_228453_10972::p18""]","[""2hop__2682_577502::p10"", ""2hop__463353_80420::p0"", ""3hop1__390673_228453_10972::p2"", ""3hop1__786067_228453_86925::p15"", ""3hop1__786067_228453_10972::p17""]","[""3hop1__786067_228453_10972::p17""]","[""3hop1__786067_228453_10972::p17""]",[],"[""3hop1__786067_228453_10972::p17""]",4,2,"[""3hop1__786067_228453_10972::p18""]","[""3hop1__786067_228453_10972::p17""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__786067_228453_86925,2,memory,abstain,"What is the symbol of the Saints associated with Frankfort, Kentucky?",What is the symbol of the Saints from the city where the headquarters of the manufacturer of McAfee's Benchmark called?,fleur - de-lis,"[""3hop1__786067_228453_86925::p0"", ""3hop1__786067_228453_86925::p15"", ""3hop1__786067_228453_86925::p2""]","[""3hop1__786067_228453_86925::p13"", ""3hop1__820301_720914_27537::p10"", ""2hop__677929_696450::p17"", ""3hop1__786067_228453_86925::p15"", ""3hop1__786067_228453_10972::p17""]","[""3hop1__786067_228453_86925::p15""]","[""3hop1__786067_228453_86925::p15""]",[],"[""3hop1__786067_228453_86925::p15""]",23,1,"[""3hop1__786067_228453_86925::p2""]","[""3hop1__786067_228453_86925::p15""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop1__820301_720914_27537,2,memory,abstain,"Where did Jesus die, and was that location connected to Roncalli's stay in Venice?",Why did Roncalli leave the place where Crucifixion's creator died?,for the conclave in Rome,"[""3hop1__820301_720914_27537::p11"", ""3hop1__820301_720914_27537::p3"", ""3hop1__820301_720914_27537::p5""]","[""3hop1__820301_720914_27537::p5"", ""3hop1__312146_720914_27537::p14"", ""3hop1__222497_309482_27537::p12"", ""3hop1__820301_720914_27537::p17"", ""3hop1__820301_720914_27537::p15""]","[""3hop1__820301_720914_27537::p5""]","[""3hop1__820301_720914_27537::p5""]",[],"[""3hop1__820301_720914_27537::p5""]",1,1,"[""3hop1__820301_720914_27537::p11"", ""3hop1__820301_720914_27537::p3"", ""3hop1__820301_720914_27537::p5""]","[""3hop1__820301_720914_27537::p11"", ""3hop1__820301_720914_27537::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop1__857_846_7713,3,memory,abstain,What is the relationship between Nanjing and Yangzhou? Is Yangzhou a district or city within Jiangsu province?,"How long was the city where the Yongle Emperor greeted the leader that the edict was addressed to, the capital city of Yangzhou?",about 400 years,"[""3hop1__857_846_7713::p10"", ""3hop1__857_846_7713::p3"", ""3hop1__857_846_7713::p6""]","[""3hop1__857_846_7701::p5"", ""3hop1__857_846_7769::p19"", ""3hop2__851134_613770_7713::p6"", ""3hop2__326964_7707_7713::p14"", ""3hop1__857_846_7713::p1""]",[],"[""3hop1__857_846_7713::p3""]",[],"[""3hop1__857_846_7713::p3""]",9,7,"[""3hop1__857_846_7713::p3"", ""3hop1__857_846_7713::p6""]","[""3hop1__857_846_7713::p10"", ""3hop1__857_846_7713::p3""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small"", ""query_drops_question_constraints""]"
3hop1__857_846_7810,2,memory,abstain,Who was the Yongle emperor? What edict did he issue that relates to GDP per person in 2013?,What was where the Yongle emperor greeted who the edict addressed GDP per person in 2013?,"RMB 98,174(US$16041)","[""3hop1__857_846_7810::p18"", ""3hop1__857_846_7810::p2"", ""3hop1__857_846_7810::p7""]","[""3hop1__857_846_7769::p6"", ""3hop1__857_846_7713::p11"", ""3hop1__857_846_7701::p11"", ""4hop3__857_846_613770_7713::p0"", ""3hop1__857_846_7810::p16""]",[],[],[],[],17,11,"[""3hop1__857_846_7810::p18"", ""3hop1__857_846_7810::p7""]","[""3hop1__857_846_7810::p18"", ""3hop1__857_846_7810::p7""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop1__90327_83076_319330,2,memory,abstain,Who was the president associated with the failure to ratify the Versailles treaty?,Who is the child of the president who suffered a major defeat when the body which approves members of the American cabinet refused to ratify the Versailles treaty?,Jessie Woodrow Wilson,"[""3hop1__90327_83076_319330::p11"", ""3hop1__90327_83076_319330::p12"", ""3hop1__90327_83076_319330::p5""]","[""3hop1__90327_83076_319330::p11"", ""2hop__77518_548781::p11"", ""3hop1__90327_83076_319330::p18"", ""2hop__77518_548781::p9"", ""2hop__82270_177869::p16""]","[""3hop1__90327_83076_319330::p11""]","[""3hop1__90327_83076_319330::p11""]",[],"[""3hop1__90327_83076_319330::p11""]",1,3,"[""3hop1__90327_83076_319330::p11"", ""3hop1__90327_83076_319330::p5""]","[""3hop1__90327_83076_319330::p11"", ""3hop1__90327_83076_319330::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop2__101905_30152_20999,3,memory,abstain,"Who were the people from whom the Ajuran Empire declared independence, and what is the connection between them and David Htan's country?",How were the people that the Ajuran Empire declared independence from by minting coins expelled from David Htan's country?,The dynasty regrouped and defeated the Portuguese,"[""3hop2__101905_30152_20999::p11"", ""3hop2__101905_30152_20999::p19"", ""3hop2__101905_30152_20999::p4""]","[""3hop2__101905_30152_20999::p19"", ""3hop2__127483_19639_10557::p12"", ""4hop3__257340_88460_30152_20999::p11"", ""3hop1__144439_443779_52195::p1"", ""3hop1__105767_443779_52195::p16""]","[""3hop2__101905_30152_20999::p19""]","[""3hop2__101905_30152_20999::p19""]",[],"[""3hop2__101905_30152_20999::p19""]",1,8,"[""3hop2__101905_30152_20999::p11"", ""3hop2__101905_30152_20999::p19""]","[""3hop2__101905_30152_20999::p11"", ""3hop2__101905_30152_20999::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop2__127483_156850_10557,3,memory,abstain,What was Charlemagne later known as during his era?,What was the language Auctor comes from during the era of Fastrada's spouse later known as?,Medieval Latin,"[""3hop2__127483_156850_10557::p13"", ""3hop2__127483_156850_10557::p18"", ""3hop2__127483_156850_10557::p2""]","[""3hop2__91678_90098_10557::p19"", ""3hop2__90098_60649_10557::p0"", ""3hop2__127483_76623_10557::p8"", ""3hop2__127483_76623_10557::p10"", ""3hop2__127483_156850_10557::p2""]","[""3hop2__127483_156850_10557::p2""]","[""3hop2__127483_156850_10557::p18"", ""3hop2__127483_156850_10557::p2""]",[],"[""3hop2__127483_156850_10557::p18"", ""3hop2__127483_156850_10557::p2""]",16,5,"[""3hop2__127483_156850_10557::p13"", ""3hop2__127483_156850_10557::p18""]","[""3hop2__127483_156850_10557::p13"", ""3hop2__127483_156850_10557::p18"", ""3hop2__127483_156850_10557::p2""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
